smiles,bradley
CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,64.8
COC(=O)C(=O)OC,53.1
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,57.1
CCC(=O)C1=CC=C(Cl)C=C1,36.1
NC1=CC=CC(=C1)C#N,53.1
CC(C)C1=CC=C(O)C=C1,61.1
CC(C)C(=O)C1=CC=CC=C1,-0.15
C1CCC(CC1)C1=CC=CC=C1,6.15
CCCCCCCCC(O)=O,11.2
COC(=O)CCCCC(=O)OC,9.15
COC1=CC(=CC(OC)=C1OC)C(O)=O,171.0
ClC1=CC=CC(Cl)=C1Cl,53.8
CC1=CC(C)=CN=C1,-7.8
C(C1=CC=CC=C1)C1=CC=NC=C1,11.2
CC\C=C\CC,-114.0
CC1=CC=C(C=C1)C(O)=O,181.0
CC(=O)NO,89.2
CC1(C)OC(=O)NC1=O,77.8
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,165.0
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,187.0
Cl[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,92.8
ClC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,146.0
OC(=O)C1=CC2=CC=CC=C2C=C1O,221.0
OC(=O)C1=C(O)C=CC(=C1)[N+]([O-])=O,231.0
CC(C)C(=O)OC(=O)C(C)C,-54.8
ClC(=O)C1=CC=C(C=C1)C(Cl)=O,82.2
N(C(NC1=CC=CC=C1)=NC1=CC=CC=C1)C1=CC=CC=C1,145.0
O=NN1CN2CN(C1)CN(C2)N=O,206.0
NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,91.2
C(C1=CC=CC=C1)C1=CC=CC=N1,11.2
NC1=NC=CC=N1,126.0
CC(O)CNCC(C)O,43.2
CC1=CC=C(O)C(=C1)[N+]([O-])=O,35.2
O1C2=CC=CC=C2SC2=CC=CC=C12,58.2
OC(=O)C1=CC=CC=C1F,125.0
O=C1CCCC(=O)C1,104.0
OC(C(=O)C1=CC=CO1)C1=CC=CO1,137.0
COC1=CC=C(Cl)C=C1Cl,27.2
NC1=CC2=CC=CC=C2N=C1,92.8
O=C1CCC(=O)N1,125.0
OC(=O)CCBr,61.2
[O-][N+](=O)C1=CC=CS1,45.2
CC1=CC2=C(C=CC=N2)C=C1,37.8
CCNC(=O)NCC,111.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCC,63.2
CCCCCCCCCCCCCCCCCCCCCCO,71.2
O=C1CCCCN1,38.2
C(SC1=CC=CC=C1)C1=CC=CC=C1,42.2
OC1CCCCC1O,101.0
CC1=CC=CN=C1N,32.2
BrC1=CC=C(C=C1)N=C=S,59.2
CC(=O)CC(C)(C)NC(=O)C=C,56.2
CC1(C)CC(C)(C2=CC=CC=C12)C1=CC=CC=C1,51.2
CC(C)(CC(O)=O)CC(O)=O,102.0
COC1=CC=C(N)C=C1Cl,51.2
ClC1=C(Cl)C(Cl)=C(Cl)S1,29.2
CC1=C(C2=C(C=C1)C(=O)C1=CC=CC=C1C2=O)[N+]([O-])=O,269.0
OCC1=CC(Cl)=CC(Cl)=C1,79.2
ClC(=O)CCCCCCCCC(Cl)=O,-3.75
CN(C)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,92.2
C1CNCCNC1,42.2
CC1=CC=C(C=C1)C(=O)C1=CC=C(C)C=C1,95.2
CNC(=O)NC(C)=O,179.0
COC1=CC=C(C=C1)C(=O)OC(=O)C1=CC=C(OC)C=C1,95.8
COC(=O)C1=CC2=C(C=CC=C2)C=C1O,74.2
[O-][N+](=O)C1=CC=CC=C1SSC1=CC=CC=C1[N+]([O-])=O,195.0
CC(=C)C1=CC=C(C=C1)C(C)=C,64.8
BrC1=C(Br)C(Br)=C(Br)S1,116.0
CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,41.8
ClC1=CN=CC(Cl)=N1,55.2
COC1=CC=C(C(OC)=C1)[N+]([O-])=O,75.2
C[C@H](NC(=O)OC(C)(C)C)C(O)=O,80.8
[O-][N+](=O)C1=CC(Cl)=C(Cl)C(Cl)=C1,71.2
NC1=CC2=C(CCC2)C=C1,36.2
COC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,48.2
CC(=O)OC[C@H]1O[C@H](Br)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,88.2
OCC1=CC=C(O1)C=O,32.8
C[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,68.2
COC1=CC=C(OC)C(N)=C1,81.2
NC1=CC(Cl)=C(Cl)C=C1Cl,95.2
BrCC1=CC=C(CBr)C=C1,143.0
OC(=O)COC1=CC=C(Cl)C=C1Cl,139.0
NC(=O)C1=CC(N)=CC=C1,114.0
COC1=CC=CC=C1OCC(O)CO,79.8
C1CCN2N=NN=C2CC1,58.8
CCOS(=O)(=O)C1=CC=C(C)C=C1,33.2
CC1=CNC2=CC=CC=C12,95.0
COC1=CC=CC(OC)=C1O,55.2
CC(=O)C1=CC=C(O)C=C1,108.0
COC1=CC(=CC=C1O)C(O)=O,213.0
CN(C)C1=CC=C(C=C1)\N=N\C1=CC=CC=C1C(O)=O,182.0
COC1=CC(=CC(OC)=C1O)C(O)=O,206.0
ClCC(=O)C1=CC=CC=C1,55.2
CC(C)=CC(O)=O,68.2
[O-][N+](=O)C1=CC=CC=C1C=O,44.8
CC1=CC=C(CO)C=C1,60.2
BrC1=CC=C(OC2=CC=C(Br)C=C2)C=C1,59.2
CC(C)(C)C1=CC=CC(=C1O)C(C)(C)C,37.8
O=C1OC2(OC=C(C2=O)C2=CC=CC=C2)C2=CC=CC=C12,156.0
O=C(CC#N)C1=CC=CC=C1,81.8
CC1=CC=C(Cl)C(N)=C1,30.8
CC1=CC(=O)C=C(C)C1=O,71.2
CC(=O)C1=CC=CC=C1C(O)=O,116.0
OCC1=CC=C(C=C1)[N+]([O-])=O,95.2
COC1=CC=C(C=C1O)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1,229.0
NC1=CC=C(C=C)C=C1,24.8
OC1C2=CC=CC=C2C2=CC=CC=C12,155.0
S=C(NC1=CC=CC=C1)NC1=CC=CC=C1,153.0
COC1=CC=C2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5OC1=C2[C@]45CCN3C,156.0
NCCCCCCN,40.2
NC1=CC(Br)=CC=C1,17.2
NC1=C(Cl)C=C(Cl)C=C1,62.2
CC(C)C1=CC=C(C)C=C1O,50.2
CC(=O)C1=CC(N)=CC=C1,97.2
COC1=CC(OC)=CC(OC)=C1,53.2
COC1=CC=C(C=C1)C#N,60.2
OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,261.0
[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,143.0
NC1=CC=CC=C1C1=CC=CC=C1,50.2
CC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,69.8
NC(=O)C1=CC=C(C=C1)[N+]([O-])=O,201.0
OC1=CC=CC(=C1)C#N,80.8
NC1=CC=C(Cl)C=C1,71.2
OC(=O)C1=CC=C(O)C=C1,216.0
COC1=CC(\C=C\C(=O)C2=CC=CC=C2O)=CC=C1O,128.0
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,201.0
BrC1=CC(Br)=C(Br)C=C1,43.2
ClC1=CC=C(C=O)C=C1,47.2
C1=CC=C2C(=C1)C1=CC=CC=C1C1=CC=CC=C21,198.0
NCCN,9.8
[O-][N+](=O)C1=CC=CC(=C1)C(F)(F)F,-3.7
CCC(=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,100.0
OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,150.0
C1=CC2=C3C4=C1C=CC1=C4C4=C(C=C1)C=CC1=C4C3=C(C=C2)C=C1,439.0
BrC1=CC=C(C=C)C=C1,6.35
OCCOC1=CC2=CC=CC=C2C=C1,75.3
OC1CCC2=CC=CC=C12,53.4
CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,80.4
OC1=CC=CC=C1Cl,8.4
O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,153.0
CCCCCCCO,-34.6
CC(=O)C(O)=O,12.4
CCCCCCCCCC#N,-16.4
ClC1=CC=C(Cl)C=C1,53.5
NC1CCCC1,-84.2
CC1=CC=CC(O)=C1O,66.5
CCCCCCCCCC1=CC=C(O)C=C1,43.5
NC1=NC=CS1,91.5
NC(=O)NO,142.0
O=C1CSC(=O)N1,126.0
OC(=O)CC(S)C(O)=O,150.0
N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1,146.0
NC(=O)CCl,120.0
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,154.0
OC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(O)C=C1,198.0
O=C1C(=O)C2=CC=CC3=C2C1=CC=C3,260.0
OC1=C(C=O)C=C(Br)C=C1Br,84.5
O=C1NC2=CC=CC=C2C1=O,202.0
BrCC(Br)C1=CC=CC=C1,73.5
CC(=O)CC(=O)C1=CC=CC=C1,57.5
CC1=CC2=C(N1)C=CC=C2,59.5
CC1=CC=C(Cl)C=C1N,24.5
ClS(=O)(=O)C1=CC=C(I)C=C1,83.5
CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,75.5
CC(C)(O)CCC(C)(C)O,90.5
CCOC(=O)CCCCCCCCC(=O)OCC,3.5
[O-][N+](=O)C1=CC=CC(=C1)C(Cl)=O,34.5
C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,318.0
O=C(NNC1=CC=CC=C1)NNC1=CC=CC=C1,172.0
OC(=O)CC1=CC=C(F)C=C1,84.5
OC1=C(C=CC(F)=C1)[N+]([O-])=O,34.5
CC1=CC=C(O)C(O)=C1,66.5
C1COCOC1,-43.5
O=C1C=C(OC2=C1C=CC=C2)C1=CC=CC=C1,98.5
NC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,234.0
ClN=C1C=C(Br)C(=O)C(Br)=C1,81.5
NC1=CC2=C(C=C1)N=CC=C2,116.0
CC(=O)NC1=CC=CC(Cl)=C1,78.5
[O-][N+](=O)C1=CC=CC2=C1C=CC=C2[N+]([O-])=O,218.0
CNC(=O)C1=CC=CC=C1,80.5
CCCCC(N)=O,104.0
C1=CN(C=C1)C1=CC=CC=C1,60.5
CCCCCCCCCCCCCCCCCCCCCCCC,52.5
O=C1CCCCC1=O,38.5
CCCCP(=O)(CCCC)CCCC,65.5
CC1=CC=C2N=C(C)C=CC2=C1,58.5
COC1=CC=C2NC=CC2=C1,55.5
CC(=O)NN,65.5
CCCCCCCCC(C)O,-3.5
CS(=O)C1=CC=CC=C1,30.5
O=C1C2=CC=CC=C2CCC2=CC=CC=C12,31.5
C(OC1=CC=C2NC=CC2=C1)C1=CC=CC=C1,100.0
CC(=O)C1=CC(C)=CC=C1O,48.5
O1C(=CN=C1C1=CC=C(C=C1)C1=NC=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,244.0
C=CC1=CC=C(C=C1)C1=CC=CC=C1,118.0
OC(=O)C1=CC(Cl)=C(O)C(Cl)=C1,266.0
NC1=C(C=C(C=C1Cl)[N+]([O-])=O)[N+]([O-])=O,156.0
OCC1=CC=CC2=CC=CC=C12,62.5
CCN1C(=O)C2=CC=CC=C2C1=O,77.5
CC(=O)NC1=CC=CC(=C1)[N+]([O-])=O,154.0
CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,53.5
CCOC1=CC=CC=C1O,27.5
COC1=CC=C(N)C(=C1)[N+]([O-])=O,126.0
OC(=O)CC1=CC(F)=CC=C1,44.5
COC1=CC=C(C)C=C1OC,25.5
CCCCCCCCC#CCCCCCCCC(O)=O,46.5
COC1=CC=C(C=O)C(C(O)=O)=C1OC,148.0
CNC1=CC=CC=C1[N+]([O-])=O,36.5
OCCCCCCCCO,61.5
NNC1=C(F)C(F)=CC(F)=C1F,90.5
CC1=CC(Cl)=NC(Cl)=C1C#N,112.0
BrCC1=CC2=CC=CC=C2C=C1,54.5
O1C(=CC=C1C1=CC=CC=C1)C1=CC=CC=C1,89.5
C1=CC=C(C=C1)C1=CC=C2C=CC=CC2=N1,84.5
CC(=O)C1=CC=C(OCC(O)=O)C=C1,174.0
[O-][N+](=O)C1=CC=C(C=C1)N=C=S,110.0
OC(=O)C1=C(F)C=CC(F)=C1,132.0
NC(=O)C1=CC=C(C=C1)C#N,226.0
FC(F)(F)C1=CC=CC=C1CC#N,31.5
O=S(=O)(CC1=CC=CC=C1)C1=CC=CC=C1,148.0
NC1=CC(Br)=CC=C1Br,52.5
CC1=C(C)C(C)=C(Br)C(C)=C1C,164.0
O=CC1=NC2=CC=CC=C2C=C1,69.5
COC1=CC2=CC=C(OC)C=C2C=C1,152.0
CC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,174.0
CCOC(=O)C1=CNN=C1N,104.0
CCCCCCCCCCCCCCC(C)O,45.5
CCOC1=CC=C2C=CC=CC2=C1C=O,114.0
CC(C)(C)C(=O)CC#N,69.5
CC1CNCC(C)O1,-86.5
N#CC1=CC=CC=C1C1=CC=CC=C1,39.5
O=C(OCC1=CC=CC=C1)C1=CC=CC=C1C(=O)OCC1=CC=CC=C1,42.5
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,200.0
O=C1CCCCCCCCCCCCCCO1,33.5
CCC(=O)C1=CC(F)=C(O)C(F)=C1,128.0
CC(=O)OC1=CC=C(C=C1)C1=CC=C(OC(C)=O)C=C1,162.0
NC1=C(Cl)C=CC(Cl)=C1C(O)=O,154.0
OCC=CCO,5.5
COC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,81.5
OC(=O)\C=C\C1=CC=CC=C1[N+]([O-])=O,246.0
O=C\C=C\C1=CC=CO1,52.5
N#C\C=C\C1=CC=CC=C1,20.5
CC1=NN=C(S)S1,186.0
NC(=S)NS(=O)(=O)C1=CC=C(N)C=C1,180.0
NC1=CC(=C(O)C=C1)[N+]([O-])=O,128.0
NNC(=O)C1=CC=CC=C1[N+]([O-])=O,122.0
ON=C(C(O)C1=CC=CC=C1)C1=CC=CC=C1,152.0
ClC1=CC=C(C=C1)C(=O)\C=C\C1=CC=CC=C1,97.5
N[C@@H](CC1=CC(O)=CC=C1)C(O)=O,266.0
CC(=O)NC1=CC=C(C)C=C1,150.0
OC(=O)C(Cl)=C(Cl)Cl,74.5
OC(=O)C(F)(F)Cl,23.5
ClC(=O)CCC(Cl)=O,18.5
COC1=CC=C(C=C1)N=NC1=CC=CC=C1,54.5
OC(=O)CC1=CC=C(O)C=C1,150.0
OCC(O)=O,78.5
CCCCCCCCCCCCCCCCCC(O)=O,69.5
CC(Cl)(Cl)Cl,-31.5
IC(I)I,120.0
CC(C)(C)C(O)=O,34.5
O=C1C2=CC=CC=C2C2=C3C(C=CC=C13)=CC=C2,172.0
CC1=CC=C(Cl)C=C1[N+]([O-])=O,37.5
CC1=CC=C(C(C)=C1)[N+]([O-])=O,7.5
ClC(C1=CC=CC=C1)C1=CC=CC=C1,17.5
N1N=C2C=CC=CC2=N1,97.0
CC1=C(Cl)C=C(N)C=C1,24.5
NC1=CC(Cl)=CC=C1O,142.0
FC(F)(F)C1=CC=C(Cl)C=C1,-34.5
OC(=O)C1=CC=C(C=C1Cl)[N+]([O-])=O,140.0
N#CC1=CC=NC=C1,77.5
CC(=O)NC1=CC=C(Br)C=C1,168.0
C(COC1=CC=CC=C1)OC1=CC=CC=C1,96.5
ClCC1=CC=C(Cl)C=C1,29.5
ClC1=CC=C(Br)C=C1,66.5
CCCCCCCCCCCCCCCCCCO,59.5
CC1(C)N(Cl)C(=O)N(Cl)C1=O,134.0
C1CCCCCCC1,13.5
OC(=O)C1=CC(Cl)=CC=C1O,172.0
NC(=N)NC#N,210.0
CC1CCC2CC1C2(C)C,-51.5
C1C2=CC=CC=C2CC2=CC=CC=C12,110.0
COC1=CC=C(C=C1)C1=CC=CC=C1,89.5
OC(=O)CC1=CC=CC=C1O,148.0
NC1=CC=CC=C1I,56.5
OC1=C(Br)C=C(Br)C=C1,38.5
OC(=O)C1=CC=C(I)C=C1,272.0
BrC1=CC=C(C=C1)C#N,112.0
ClC1=CC=C(C=C1)C#N,93.5
CCCCCCCCCCCCCCCCCCCCCC,43.5
NC1=CC=C(Cl)C(=C1)[N+]([O-])=O,102.0
CCCCCCCCCCCCC(O)=O,43.0
OC(=O)C1=CC=C(O1)[N+]([O-])=O,186.0
NC1=CC=C(Cl)C=C1C(=O)C1=CC=CC=C1,97.5
COC1=CC=C2N=C(N)SC2=C1,164.0
[O-][N+](=O)C1=CC(=CC=C1)C1=CC=CC=C1,60.5
OC(=O)C1=C(Cl)C(=CC=C1)[N+]([O-])=O,182.0
NC1=CC(=CC=C1Cl)[N+]([O-])=O,120.0
OCC1=CC=CC=C1Cl,71.5
CC(C)C1=CC(=C(C)C=C1O)C1(OC(=O)C2=CC=CC=C12)C1=CC(C(C)C)=C(O)C=C1C,252.0
OC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,226.0
COC1=CC=C(OC)C(C=O)=C1,50.5
COC1=CC(=O)C=C(OC)C1=O,254.0
COC1=CC=C(C=O)C(OC)=C1,70.5
COC1=CC=C(I)C=C1,51.5
FC(F)(F)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,116.0
OC(=O)C1=CC=CC=C1C1=CC=CC=C1,114.0
BrC1=CC=C(C=C1)C(=O)C1=CC=C(Br)C=C1,176.0
CC(=O)C1=CC=C(Cl)C(Cl)=C1,74.5
COC(=O)C1=CC=CC(O)=C1,72.5
COC1=CC=C2N=CC=C([C@@H](O)[C@@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1,176.0
OC(=O)\C=C\C1=CC=CC(Br)=C1,178.0
O=C(\C=C\C1=CC=C2C=CC=CC2=C1)/C=C/C1=CC=C2C=CC=CC2=C1,244.0
OC(=O)CBr,48.5
OCCOCCOCCO,-5.5
CCC1=CC=CC=C1N,-45.5
ClC1=CC=C(I)C=C1,55.5
OC1=CC(Br)=CC=C1,31.5
CCCCCCC1=CC=C(O)C=C1O,66.5
CC1=CC(C)=NC(C)=C1,-44.5
NC1=CC=CC=C1Br,30.5
CC1=CC(C)=C(Br)C(C)=C1,0.5
CC(C)(C)C1=CC=C(Br)C=C1,17.5
NC1=CC=CC=C1C(O)=O,146.0
CCCC=O,-97.5
[O-][N+](=O)C1=CC=C(C=O)C=C1,106.0
CN1C(C)=NC=C1[N+]([O-])=O,138.0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,236.0
OC(=O)C1=CC=C(Cl)C=C1,242.0
CI,-65.5
CCCCC1(CC)C(=O)NC(=O)NC1=O,127.0
OC(C1=CC=CC=C1)C1=CC=CC=C1,67.5
CC(=O)C1=CC=C2C=CC=CC2=C1,54.5
COC(=O)C1=CC=CC=C1,-13.5
CC1=CC=C(C=C1)S(Cl)(=O)=O,69.5
CCCCCCC(O)=O,-7.5
CCCCCCCCCC(C)=O,13.5
CCCCOCCCC,-96.5
CC(=O)NC1=CC=CC=C1O,206.0
COC(=O)OC,2.5
ICCI,81.5
[O-][N+](=O)C1=CC=C(I)C=C1,174.0
CC(=O)C1=CC=C(I)C=C1,84.5
OCCCCCCO,43.5
[O-][N+](=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,51.5
CC1=CC(Cl)=C(C)C=C1Cl,69.5
OC1=CC=C(Cl)C=C1,42.5
O=C(CC1=CC=CC=C1)CC1=CC=CC=C1,33.5
[O-][N+](=O)C1=CC(Cl)=CC=C1,44.5
CC(=O)C1=CC=CC(=C1)[N+]([O-])=O,79.5
CCCC(O)=O,-6.5
OC1=CC=C(C=C1)[N+]([O-])=O,114.0
CCCOC(C)=O,-93.5
OC(=O)C1=CC=CC=C1Cl,140.0
CCCCCCCCCO,-5.5
O=C1C2=CC=CC=C2SC2=CC=CC=C12,210.0
C1=CC=C(C=C1)C#CC1=CC=CC=C1,61.5
OC(=O)C1CC1,17.0
CC1=CC(O)=CC(C)=C1,64.0
O=C(OCC1=CC=CC=C1)C1=CC=CC=C1,19.5
CC1=CC=C(C=C1)[N+]([O-])=O,52.5
OC(=O)CCC(O)=O,186.0
OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,136.0
OC1=C(Cl)C=C(Cl)C=C1,43.5
OC1=CC=CC(Cl)=C1Cl,57.5
C1=CC=C2C(=C1)C=C1C=CC3=C4C(C=CC2=C14)=CC=C3,178.0
OC(=O)CC1=CC=CC=C1,77.5
C1=CC2=CC3=CC=CC=C3C=C2C=C1,216.0
C(=C/C1=CC=CC=C1)\C1=CC=CC=C1,124.0
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,236.0
CCCC=C,-164.0
CCI,-110.0
CCCCCCOCCO,-43.5
CCCCCCCCCCCCCCCCCCN,54.5
CCC(C)=CC,-136.0
CC1=CC=CC=C1O,31.4
CCCCCCCCCCCC(=O)CCCCCCCCCCC,68.6
CCC(N)=O,79.7
CC1=CC=CC=N1,-68.3
CCCCC1CCCCC1,-76.3
CC1=CC=CC(C)=C1O,47.4
CC1=CC(=CC=C1)C(O)=O,110.0
CCCCCCCCCCCCI,-1.35
CC1=NS(=O)(=O)C2=CC(Cl)=CC=C2N1,329.0
NC(N)=O,134.0
ClC1=CC=CC=C1C=O,10.7
NC1=CC=C(Br)C=C1,64.7
CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,85.8
OC(=O)C1=CC=CC=C1NC1=CC=CC=C1,185.0
CC1=CC=C(C=C1)S(=O)(=O)NC1CCCCC1,86.2
CC(C)CNCC(C)C,-75.2
COC,-140.0
OC(=O)C1=C(O)C(Cl)=CC(Cl)=C1,222.0
CN(C)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,90.8
COC1=CC=C(C(C)=O)C(O)=C1,50.8
NN1C=NN=C1,84.2
O=NC1=CC=CC=C1,66.8
CC(C)(O)C(O)=O,80.8
CN(C)C(N)=O,182.0
O=CC1=CC=CN1,44.8
C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,22.2
CC1=CC=C(O)C=C1Cl,53.8
OP(O)(=O)C1=CC=CC=C1,163.0
OC1(CCCCC1)C1=CC=CC=C1,61.8
OP(O)(=O)CP(O)(O)=O,201.0
CCCCCCCCCCCCCC=O,22.2
O=C=NC1=CC=C(C=C1)N=C=O,95.8
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,101.0
CN(C=O)C1=CC=CC=C1,12.8
CCOC1=CC=C(C=O)C=C1OC,62.8
NC1=CC=CC2=C1C(N)=CC=C2,64.8
CCC1=NC(C)=CN1,48.8
ClC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,54.8
CC(=O)NC(=O)CN,140.0
CS(=O)(=O)C1=CC=C(C=C1)C(O)=O,271.0
C\C(=C\C(O)=O)C(O)=O,91.8
CCC\C=C\C(O)=O,34.8
CC(=O)NC1=CC=C(N)C=C1,165.0
ClC(=O)C1=CC=CC=C1C(Cl)=O,13.8
NC1=CN=CC=C1,62.8
NC1=C(Cl)C=C(Cl)C=C1Br,81.8
NC1=C(N)C=NC=C1,218.0
CCO[Si](OCC)(OCC)OCC,-84.2
OCC1=C(F)C(F)=C(F)C(F)=C1F,35.8
CC1=CC=C2NC=NC2=C1,114.0
CC1=CC=C(C=C1)C1=CC=CC=C1,47.8
CP(O)(O)=O,107.0
C(NC1=NC=NC2=C1NC=N2)C1=CC=CC=C1,231.0
CC1=CC=CNC1=O,140.0
NNC(=O)NN,156.0
FC(F)(F)C1=CC=C(CC#N)C=C1,46.8
NCCCCCO,36.8
[O-][N+](=O)C1=CC(Br)=CC=C1Br,83.8
CC(N)=S,114.0
C[C@H](O)CN,23.2
OC1=CC=CC=C1C=NC1=CC=CC=C1,49.2
OC(=O)C1=CC=CO1,132.0
COC1=CC=C(Br)C=C1,11.8
NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,178.0
BrCCCCBr,-18.2
OC(=O)CC1=CC=C(Cl)C=C1,105.0
OC(=O)C1=CC(Cl)=CC=C1Cl,154.0
COC(=O)C1=CC=CC=C1C(=O)OC,3.75
CC1=CC(N)=C(C)C=C1,13.8
CC1=CC=C(Br)C=C1,26.8
COC1=CC=CC(C=O)=C1O,42.8
[O-][N+](=O)C1=CC=C(Cl)C=C1Cl,32.2
OC1=C(Cl)C=C(Cl)C(Cl)=C1,67.2
OC1=CC=C(F)C=C1,46.2
CC1=C2C=CC=CC2=CC2=CC=CC=C12,79.8
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,224.0
CC1=CC=CC(O)=C1C,73.2
ClC1=CC(Cl)=C(Cl)C(Cl)=C1,53.2
NC(=O)C1=CC=CC=C1,128.0
CC1=C(C)C(C)=C(C)C(C)=C1C,166.0
COC(=O)C1=CC=C(N)C=C1,112.0
OC1=C(Cl)C=CC=C1Cl,66.8
CCOC1=CC=C(NC(C)=O)C=C1,136.0
CCCCOC(=O)C1=CC=C(O)C=C1,70.2
OCCN1CCOCC1,0.2
CC(C)C1CCC(C)CC1,-88.1
OC(=O)CCCCCCCCC(O)=O,133.0
OC1=CC(F)=CC=C1,11.8
CCC(C)(CO)CO,42.1
CC(C)CC(O)=O,-31.1
OC1CCCC1,-18.1
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,257.0
FC(F)(F)CC(F)(F)F,-96.1
COC(=O)C1=CC=C(C)C=C1,35.1
COC1=CC=CC=C1CC#N,67.9
NC1=CC=C2C=C3C=CC=CC3=CC2=C1,237.0
ClC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,230.0
[O-][N+](=O)NC1=NCCN1CC1=CN=C(Cl)C=C1,142.0
CCCCCCCC(=O)OCC,-45.0
FC(C(F)(F)F)C(F)(F)F,-129.0
C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,212.0
OC1=CC=C(Br)C=C1,64.5
NCCC(O)=O,198.0
CCCC(N)C(O)=O,305.0
NCCC1=CNC2=CC=CC=C12,116.0
COC1=CC=C(NC(C)=O)C=C1,129.0
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,-72.0
O=C1NC(=O)C2=CC=CC=C12,236.0
CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,177.0
CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,72.0
OC(=O)C1=CC2=C(OCO2)C=C1,231.0
CC1=CC(=CC(C)=C1)C(C)(C)C,-20.0
OC1=CC=C(NCC2=CC=CC=C2)C=C1,86.0
C1CCNCC1,-9.0
ClC1=C(Cl)C2(Cl)C3C(C(=O)OC3=O)C1(Cl)C2(Cl)Cl,235.0
NC1=NC2=CC=CC=C2S1,130.0
C1=CC2=C(C=C1)C1=CC3=C(C=CC=C3)C3=C1C2=CC=C3,166.0
NNC(=O)NC1=CC=CC=C1,126.0
CC(C)C(C)(C)O,-12.0
ClCC1=CC=CC=C1Cl,-15.0
OC1=CC=C(C=C1Cl)[N+]([O-])=O,108.0
